mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,label
b827ebba9e7b,1648722366,385.8523033,357.9944134,175.5818897,449.4018247,625.8562135,680.9552114,717.0362613,734.7121885,743.9469067,752.4905315,768.0234371,819.5248623,828.0772911,865.3323061,901.860854,930.7937473,958.9546392,979.7387407,997.1283769,1009.097121,1009.80097,1004.63028,994.5179737,980.0295914,963.8698045,949.4809108,919.2736263,883.9394776,843.5786863,797.3261566,747.7412654,678.6199231,130.6483831,597.6085675,551.2177428,496.7262828,441.8144407,386.7428086,330.6266777,268.0,216.0023148,159.3643624,110.1680534,83.93449827,98.23441352,134.3577314,177.4852107,224.9555512,268.8382413,312.409987,349.5211009,379.0013193,403.1004838,428.1331569,445.5389994,470.6166168,497.9046093,523.7375297,542.0230622,547.0009141,531.2409999,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722366,385.8523033,357.9944134,175.5818897,449.4018247,492.4520281,481.7976754,491.7977226,515.0786348,543.3461144,569.5981039,597.4027117,605.2082286,649.8222834,679.5836961,710.0788689,742.4372027,770.2863104,796.1959558,818.242018,836.2798575,849.8499868,858.2505462,858.2505462,847.6538208,832.315445,789.3598672,782.6090978,750.3525838,715.689877,678.0265482,640.0281244,628.4464973,130.6483831,558.6161473,482.7846311,439.2561895,396.2852508,354.3613974,311.5670072,265.8138446,245.6684758,223.2241026,209.229539,205.2218312,213.4408583,226.7906524,246.6779277,271.0129148,299.3927187,332.2122815,368.5172995,405.9273334,444.5582077,455.0,508.7022705,530.9105386,541.8283861,539.270804,531.3200542,520.2403291,525.1028471,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722367,385.8523033,357.9944134,175.5818897,449.4018247,527.9109773,551.9510848,577.1351661,599.8666518,625.2495502,652.5588096,688.2702957,722.7205546,758.3798521,799.2677899,844.1711912,894.5937626,938.9531405,975.6433775,1022.214263,1054.84122,1091.787525,1113.018419,1129.692436,1146.427931,1158.442057,1144.854576,1168.606863,1161.662602,1144.690788,1126.386257,1112.324143,1068.635111,130.6483831,1002.210058,1034.980676,1013.613339,982.352788,954.6229622,954.6229622,875.8447351,839.1430152,794.0837487,745.7533104,692.730828,652.227721,589.4005429,528.2802287,464.0140084,400.4759668,352.8994191,294.5437149,257.2353008,228.6000875,211.2912682,202.0717694,204.1200627,219.4014585,247.0506021,262.4061737,269.3863397,259.1158042,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722367,385.8523033,357.9944134,175.5818897,449.4018247,392.9198392,435.4400073,463.0010799,472.1493408,470.1063709,468.1068254,480.3373814,534.200337,539.1706594,573.1491952,600.7403765,624.8943911,652.5741337,683.6973014,683.6973014,764.603165,793.6655467,809.8005927,817.6166583,822.2907029,830.3089786,856.1944873,860.5980479,865.5102541,859.4067721,837.1105064,805.294977,826.2420953,130.6483831,804.2400139,729.1755619,727.0440152,719.5734848,704.4600769,677.7846266,648.2507231,611.1382822,578.5404048,543.8538407,505.8003559,466.5125936,424.8482082,382.4133889,339.4127281,303.0594001,270.2757851,246.2884488,234.3608329,232.6585481,260.1922366,254.9215566,276.4706133,299.4561738,321.0,334.4263746,337.4403651,327.8444753,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722368,385.8523033,357.9944134,175.5818897,449.4018247,286.87628,325.6148031,364.0467003,394.897455,420.7338826,445.4985971,473.0264263,501.4828013,546.9405818,594.1422389,645.614436,696.4265934,739.6391012,777.7814603,822.4019698,867.3834216,907.964757,948.2874037,982.1736099,1002.349739,1012.443579,999.4568525,1012.349742,992.1315437,964.6641903,935.7569129,905.0309387,886.0411954,130.6483831,799.3609948,783.4334688,746.4187833,696.7639486,641.7826735,586.6668561,549.4988626,476.6812352,427.6914776,370.563085,304.6309242,242.6211038,189.1903803,137.4408964,102.0686044,111.8793994,153.1535178,202.8718808,252.0178565,303.9901314,348.2441672,394.2549936,429.5776996,460.9772229,495.0252519,526.6165588,549.4661045,559.1028528,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722369,385.8523033,357.9944134,175.5818897,449.4018247,665.1413384,720.877937,768.6332025,794.0484872,801.4143747,807.4335886,826.6299051,855.3274227,901.5009706,939.3412585,966.4000207,983.2461543,992.0045363,999.5624043,1007.077455,1009.73759,1005.557557,989.9838383,963.4811882,929.5945353,891.767907,864.8236815,806.8661599,764.3572463,720.680928,681.1086551,636.0440236,556.231966,130.6483831,442.8509907,382.5454221,327.8444753,284.397609,245.0510151,207.2703549,192.6265818,186.1236148,224.4147945,278.0017986,328.7689158,371.2963776,410.1621631,453.6253961,501.7808286,550.5678886,596.0008389,632.3685634,653.5816705,665.7762387,708.1560562,694.5919666,722.2056494,752.6021525,765.7395118,753.1493876,722.2644945,700.0178569,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722370,385.8523033,357.9944134,175.5818897,449.4018247,514.2810516,501.3282358,502.6967277,517.6098917,535.6005975,550.991833,579.7671947,613.8419992,652.724291,679.0360815,698.7567531,728.0054945,742.8923206,767.2874298,783.0006386,777.0128699,777.8804535,783.9317572,756.7331102,744.2049449,718.1678077,682.4221567,657.3591104,614.4761997,560.1321273,498.7063264,400.244925,239.1401263,130.6483831,192.5850461,266.4432397,272.6169474,227.3697429,206.6518812,159.3141551,106.5082156,62.42595614,20.80865205,74.43117626,117.1537451,148.1215717,193.7859644,246.4406622,309.7821815,358.3364341,389.2210169,436.2315899,466.2756695,501.0788361,506.0039526,539.2290793,556.0323732,567.0564346,582.7186285,598.3519031,616.0008117,635.3896442,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722370,385.8523033,357.9944134,175.5818897,449.4018247,578.4980553,595.0033613,653.4500746,708.2407783,750.0886614,771.9462417,796.9253415,820.0957261,868.0748816,915.87117,961.0671152,1006.087968,1033.24005,1058.914539,1077.910015,1089.326856,1098.175305,1088.937556,1072.621555,1054.127127,1034.865209,978.2647903,961.2086142,913.6241021,864.1278841,817.0881225,766.7913667,709.6365267,130.6483831,591.6772769,542.2195127,473.7615434,402.8523303,338.1508539,279.885691,226.1526033,226.1526033,101.1385189,67.74215822,99.53893711,162.3637891,232.8991198,292.2362058,349.1160266,401.2106679,450.6850341,500.2889165,535.7844716,566.5933286,578.7443304,619.3302835,650.664276,666.6948327,667.8757369,647.1135913,647.2974587,681.5071533,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722372,385.8523033,357.9944134,175.5818897,449.4018247,542.4619802,567.1066919,629.7563021,670.0582064,698.8712328,702.1573898,719.6513045,746.1186233,732.1379651,812.5103076,830.9157599,852.9554502,860.3650388,877.5266378,876.8238135,900.2938409,913.0607866,908.6214833,915.7696217,846.6457346,820.4712061,792.0460845,775.6713221,702.6926782,709.0063469,666.3482573,615.0203249,529.0538725,130.6483831,463.7035691,365.6364314,362.5162065,241.1327435,200.4120755,158.8269499,86.45229899,64.35060217,115.1694404,106.1743849,210.7534104,208.2018252,264.0549185,299.4277876,346.9783855,391.4485918,451.159617,502.7375061,566.4988967,560.6424886,569.9517523,576.2117666,616.0073052,637.2793736,653.3911539,630.6417366,660.8252416,637.1820776,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722372,385.8523033,357.9944134,175.5818897,449.4018247,595.1546018,638.5491367,667.0719601,691.6277901,702.8321279,719.5067755,741.569282,781.4460954,808.2580034,835.9360023,856.3842595,870.5538467,888.6630408,901.7189141,915.7035547,917.2655014,916.1626493,905.8835466,891.0785599,864.6502183,830.506472,795.1666492,756.1117642,714.9188765,670.3827265,625.8090763,584.1446739,548.9353332,130.6483831,450.4719747,388.0012887,338.9882004,295.6010825,248.7126856,198.4792181,157.0795977,124.2577965,129.5414991,157.5468184,192.4162155,229.3686988,266.3080923,312.0320496,361.7029168,413.1742974,458.6251192,501.2434538,538.1012916,562.601102,584.2302628,579.7413216,592.6381695,616.8468205,641.5372164,649.2680494,640.0382801,632.2285979,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722372,385.8523033,357.9944134,175.5818897,449.4018247,641.7756617,682.0043988,733.7063445,750.9407433,753.7406716,764.9483643,785.0159234,790.5675177,806.4390864,829.2532786,848.8468649,865.7488088,881.310388,881.6552614,875.0891383,864.9346796,852.4934017,828.0054348,801.2022217,779.7416239,738.7482656,698.5592316,637.906733,593.2832376,563.1074498,539.7128866,508.2568248,457.0700165,130.6483831,419.3256491,356.4828187,310.1902642,282.3473039,271.8400265,281.0160138,280.5316381,296.9511744,309.7821815,324.2252304,348.2786241,372.6070316,405.4281687,421.0997507,439.8920322,455.7060456,481.4997404,517.9285665,547.3901716,565.5979137,540.8484076,543.5310479,544.0634154,552.2191594,568.241146,557.8288268,528.2745498,522.670068,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722372,385.8523033,357.9944134,175.5818897,449.4018247,674.5190879,688.5840544,698.4590181,722.1218734,727.1382262,730.8002463,738.4639463,725.5894156,742.3078876,741.1464093,743.6827281,756.3398707,760.8482109,770.639345,771.5763086,756.7621819,741.3838412,712.261188,692.3149572,670.7227445,651.337854,635.1330569,610.7970203,596.4000335,578.6924917,565.6014498,563.6000355,533.2166539,130.6483831,525.8944761,547.8831992,526.421884,524.810442,523.3822695,508.2066509,528.1713737,508.6737658,510.2803151,518.0347479,513.4082196,521.8064775,512.5085365,500.8482804,473.0803314,463.0388753,444.4007201,436.1112243,448.2320827,425.828604,425.8192105,422.5127217,395.3656535,396.8122982,366.6619697,351.4114398,359.805503,373.8716357,526.1606219,163.2176461,241.6712643,1
b827ebba9e7b,1648722372,385.8523033,357.9944134,175.5818897,449.4018247,620.5304183,620.5489505,694.208182,678.5079218,714.9608381,744.1081911,769.848037,743.6988638,837.6276022,873.1288565,902.1086409,896.1411719,940.6705055,931.3828429,966.6710919,953.118041,960.904782,923.2052859,950.2641738,935.4795562,899.3269706,878.4309876,836.4687681,802.7035567,757.2562314,773.1144805,706.5557303,706.840859,130.6483831,615.0650372,584.7879958,558.5069382,505.8823974,460.3846218,434.8850423,374.8919844,348.8266045,290.9518861,244.2642012,272.1212965,245.7986981,240.6823633,198.9271223,211.0284341,236.7826007,248.0907092,286.5047993,320.0890501,343.2098483,338.2809483,360.8004989,364.2320689,396.4605907,418.3993308,453.6000441,420.0773738,432.2800019,526.1606219,163.2176461,241.6712643,1
